date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,day_month,month,hour,min,at_station
2023-07-06,01:07:00,Thursday,keele station,MUTO,3,11,W,BD,5263,6,7,1,7,1
2023-07-06,01:52:00,Thursday,rosedale station,MUI,19,25,N,YU,5701,6,7,1,52,1
2023-07-06,02:13:00,Thursday,don mills station,PUSO,10,17,W,SHP,6186,6,7,2,13,1
2023-07-06,14:26:00,Thursday,bessarion station,SUDP,7,14,E,SHP,6151,6,7,14,26,1
2023-07-07,05:55:00,Friday,finch station,SUG,4,8,S,YU,5741,7,7,5,55,1
2023-07-07,06:08:00,Friday,eglinton station,MUATC,8,12,N,YU,5581,7,7,6,8,1
2023-07-07,06:15:00,Friday,kennedy station,PUSCR,3,6,E,BD,5293,7,7,6,15,1
2023-07-07,06:34:00,Friday,downsview park station,PUOPO,4,8,N,YU,5451,7,7,6,34,1
2023-07-07,09:13:00,Friday,osgoode station,MUATC,3,6,N,YU,5591,7,7,9,13,1
2023-07-07,10:04:00,Friday,queen station,SUUT,28,33,N,YU,5671,7,7,10,4,1
2023-07-07,10:14:00,Friday,islington station,TUMVS,7,11,E,BD,5004,7,7,10,14,1
2023-07-07,11:53:00,Friday,warden station,PUTSC,4,8,E,BD,5196,7,7,11,53,1
2023-07-07,12:26:00,Friday,woodbine station,SUDP,8,12,E,YU,5151,7,7,12,26,1
2023-07-07,12:54:00,Friday,dundas west station,MUPAA,3,7,W,BD,5328,7,7,12,54,1
2023-07-07,15:41:00,Friday,finch west station,MUPAA,4,9,N,YU,5706,7,7,15,41,1
2023-07-07,15:53:00,Friday,king station,MUPAA,4,9,N,YU,5671,7,7,15,53,1
2023-07-07,16:41:00,Friday,davisville station,PUOPO,3,6,S,YU,6116,7,7,16,41,1
2023-07-07,17:20:00,Friday,st clair station,MUPAA,4,7,N,YU,5546,7,7,17,20,1
2023-07-07,18:11:00,Friday,lansdowne station,MUSAN,15,18,E,BD,5163,7,7,18,11,1
2023-07-07,18:17:00,Friday,bloor yonge station,SUDP,4,7,W,BD,5103,7,7,18,17,1
2023-07-07,18:18:00,Friday,summerhill station,MUPAA,6,9,S,YU,5786,7,7,18,18,1
2023-07-07,20:40:00,Friday,lawrence station,EUYRD,5,10,S,YU,5786,7,7,20,40,1
2023-07-07,23:48:00,Friday,spadina station,SUUT,21,29,W,BD,5034,7,7,23,48,1
2023-07-07,13:13:00,Friday,bessarion station,TUO,9,16,W,SHP,6171,7,7,13,13,1
2023-07-08,10:42:00,Saturday,york mills station,EUDO,6,10,N,YU,5491,8,7,10,42,1
2023-07-08,14:21:00,Saturday,spadina station,SUDP,3,7,S,YU,5396,8,7,14,21,1
2023-07-08,14:56:00,Saturday,eglinton station,MUIR,20,24,N,YU,5666,8,7,14,56,1
2023-07-08,15:23:00,Saturday,st clair station,SUAE,8,12,N,YU,5866,8,7,15,23,1
2023-07-08,15:30:00,Saturday,davisville station,SUO,27,31,N,YU,5866,8,7,15,30,1
2023-07-08,16:18:00,Saturday,christie station,TUSC,11,15,W,BD,5328,8,7,16,18,1
2023-07-08,20:07:00,Saturday,finch station,SUO,19,24,N,YU,5911,8,7,20,7,1
2023-07-08,20:15:00,Saturday,kipling station,MUI,5,10,E,BD,5165,8,7,20,15,1
2023-07-08,20:23:00,Saturday,summerhill station,PUOPO,6,11,N,YU,5921,8,7,20,23,1
2023-07-08,20:30:00,Saturday,summerhill station,PUOPO,6,11,N,YU,6061,8,7,20,30,1
2023-07-08,00:47:00,Saturday,bloor yonge station,TUO,9,15,W,BD,5240,8,7,0,47,1
2023-07-08,00:57:00,Saturday,sherbourne station,MUPAA,4,10,E,BD,5045,8,7,0,57,1
2023-07-08,18:32:00,Saturday,sheppard yonge station,MUO,4,8,unknown,SHP,6188,8,7,18,32,1
2023-07-08,21:29:00,Saturday,sheppard yonge station,PUSTS,11,18,E,SHP,6166,8,7,21,29,1
2023-07-09,08:40:00,Sunday,lawrence east station,MRPAA,3,10,N,SRT,3001,9,7,8,40,1
2023-07-09,19:40:00,Sunday,lawrence east station,SRO,28,35,N,SRT,3019,9,7,19,40,1
2023-07-09,07:53:00,Sunday,vaughan mc station,MUDD,4,0,N,YU,5831,9,7,7,53,1
2023-07-09,07:56:00,Sunday,north york centre station,MUATC,3,0,S,YU,5806,9,7,7,56,1
2023-07-09,08:05:00,Sunday,keele station,SUG,5,10,W,BD,5321,9,7,8,5,1
2023-07-09,11:35:00,Sunday,broadview station,MUD,4,8,W,BD,5244,9,7,11,35,1
2023-07-09,12:03:00,Sunday,main street station,EUSC,4,8,W,BD,5068,9,7,12,3,1
2023-07-09,12:17:00,Sunday,vaughan mc station,EUDO,4,8,S,YU,6056,9,7,12,17,1
2023-07-09,12:35:00,Sunday,bloor yonge station,MUDD,6,10,N,YU,5931,9,7,12,35,1
2023-07-09,12:38:00,Sunday,queen station,MUPAA,3,7,S,YU,6016,9,7,12,38,1
2023-07-09,12:42:00,Sunday,eglinton station,SUDP,7,11,S,YU,5541,9,7,12,42,1
2023-07-09,13:14:00,Sunday,st clair west station,MUPAA,5,9,S,YU,5991,9,7,13,14,1
2023-07-09,14:38:00,Sunday,wellesley station,MUDD,9,13,N,YU,6091,9,7,14,38,1
2023-07-09,14:43:00,Sunday,wellesley station,MUSAN,4,8,N,YU,6091,9,7,14,43,1
2023-07-09,16:10:00,Sunday,kipling station,SUO,5,9,E,BD,5280,9,7,16,10,1
2023-07-09,16:20:00,Sunday,runnymede station,SUDP,10,14,E,BD,5228,9,7,16,20,1
2023-07-09,16:33:00,Sunday,st clair station,MUO,6,10,N,YU,6071,9,7,16,33,1
2023-07-09,16:59:00,Sunday,sheppard yonge station,SUEAS,8,12,N,YU,5761,9,7,16,59,1
2023-07-09,17:53:00,Sunday,finch station,SUDP,7,14,unknown,YU,0,9,7,17,53,1
2023-07-09,17:59:00,Sunday,bathurst station,SUAP,16,21,E,BD,5249,9,7,17,59,1
2023-07-09,18:01:00,Sunday,donlands station,SUAP,10,14,W,BD,5263,9,7,18,1,1
2023-07-09,21:28:00,Sunday,king station,MUPAA,3,9,N,YU,5911,9,7,21,28,1
2023-07-09,21:47:00,Sunday,castle frank station,MUD,3,9,W,BD,5263,9,7,21,47,1
2023-07-09,22:35:00,Sunday,glencairn station,MUPAA,4,10,S,YU,5386,9,7,22,35,1
2023-07-10,13:32:00,Monday,mccowan station,ERNT,14,21,S,SRT,3024,10,7,13,32,1
2023-07-10,05:56:00,Monday,eglinton station,TUNOA,4,8,N,YU,0,10,7,5,56,1
2023-07-10,06:26:00,Monday,york university  station,MUPAA,3,6,S,YU,5686,10,7,6,26,1
2023-07-10,07:43:00,Monday,main street station,MUSAN,3,5,E,BD,5361,10,7,7,43,1
2023-07-10,08:57:00,Monday,warden station,SUUT,7,9,W,BD,5269,10,7,8,57,1
2023-07-10,09:27:00,Monday,pape station,SUO,4,6,E,BD,5132,10,7,9,27,1
2023-07-10,11:06:00,Monday,kipling station,EUNT,4,8,W,BD,5009,10,7,11,6,1
2023-07-10,11:38:00,Monday,st clair west station,MUPAA,3,7,S,YU,6041,10,7,11,38,1
2023-07-10,12:01:00,Monday,queen station,TUCC,5,10,S,YU,5816,10,7,12,1,1
2023-07-10,14:26:00,Monday,warden station,PUSTS,5,9,W,BD,5304,10,7,14,26,1
2023-07-10,16:11:00,Monday,wilson station,EUDO,3,5,S,YU,5481,10,7,16,11,1
2023-07-10,16:11:00,Monday,bloor yonge station,MUIR,3,6,W,BD,5283,10,7,16,11,1
2023-07-10,16:12:00,Monday,sheppard west station,MUO,8,13,S,YU,5471,10,7,16,12,1
2023-07-10,16:21:00,Monday,wellesley station,SUDP,3,8,S,YU,5951,10,7,16,21,1
2023-07-10,16:53:00,Monday,finch station,TUO,3,6,S,YU,6116,10,7,16,53,1
2023-07-10,17:41:00,Monday,dundas west station,SUDP,5,8,W,BD,5211,10,7,17,41,1
2023-07-10,17:46:00,Monday,donlands station,SUPOL,11,14,W,BD,5283,10,7,17,46,1
2023-07-10,20:05:00,Monday,st george station,MUPAA,4,8,N,YU,6096,10,7,20,5,1
2023-07-10,20:26:00,Monday,highway 407 station,MUATC,5,10,N,YU,5701,10,7,20,26,1
2023-07-10,21:11:00,Monday,dufferin station,PUTIJ,5,10,W,BD,5127,10,7,21,11,1
2023-07-10,21:56:00,Monday,yorkdale station,MUPAA,5,12,S,YU,5871,10,7,21,56,1
2023-07-10,22:39:00,Monday,lawrence station,SUAP,11,18,S,YU,5431,10,7,22,39,1
2023-07-10,22:56:00,Monday,warden station,MUD,3,8,W,BD,5151,10,7,22,56,1
2023-07-10,00:00:00,Monday,bay station,SUDP,5,10,W,BD,5122,10,7,0,0,1
2023-07-10,00:28:00,Monday,museum station,MUIR,7,14,N,YU,5771,10,7,0,28,1
2023-07-10,01:42:00,Monday,sheppard west station,MUI,7,14,S,YU,5616,10,7,1,42,1
2023-07-10,01:54:00,Monday,bloor yonge station,SUEAS,14,22,W,BD,5368,10,7,1,54,1
2023-07-10,17:34:00,Monday,don mills station,SUO,10,17,W,SHP,6146,10,7,17,34,1
2023-07-11,05:38:00,Tuesday,york mills station,EUVE,5,0,N,YU,5901,11,7,5,38,1
2023-07-11,06:10:00,Tuesday,wellesley station,PUOPO,7,9,N,YU,6041,11,7,6,10,1
2023-07-11,06:17:00,Tuesday,wellesley station,PUOPO,5,7,N,YU,5971,11,7,6,17,1
2023-07-11,07:15:00,Tuesday,kennedy station,EUAC,3,6,W,BD,5125,11,7,7,15,1
2023-07-11,07:57:00,Tuesday,bloor yonge station,SUDP,3,5,N,YU,0,11,7,7,57,1
2023-07-11,08:03:00,Tuesday,dufferin station,PUTIJ,5,7,W,BD,5105,11,7,8,3,1
2023-07-11,08:55:00,Tuesday,wellesley station,MUPAA,4,7,N,YU,6056,11,7,8,55,1
2023-07-11,09:30:00,Tuesday,pioneer village  station,SUO,4,9,S,YU,5811,11,7,9,30,1
2023-07-11,12:27:00,Tuesday,bloor yonge station,MUSAN,5,10,S,YU,5826,11,7,12,27,1
2023-07-11,14:58:00,Tuesday,queen station,SUDP,6,11,N,YU,6106,11,7,14,58,1
2023-07-11,15:56:00,Tuesday,wilson station,EUYRD,7,14,S,YU,5471,11,7,15,56,1
2023-07-11,16:24:00,Tuesday,york university  station,EUDO,7,12,N,YU,5681,11,7,16,24,1
2023-07-11,17:15:00,Tuesday,st clair west station,PUOPO,7,10,N,YU,5791,11,7,17,15,1
2023-07-11,17:25:00,Tuesday,st george station,SUAP,5,8,E,BD,5189,11,7,17,25,1
2023-07-11,17:26:00,Tuesday,eglinton west station,PUOPO,5,8,N,YU,5791,11,7,17,26,1
2023-07-11,17:54:00,Tuesday,pape station,MUD,4,7,W,BD,5359,11,7,17,54,1
2023-07-11,17:57:00,Tuesday,greenwood station,SUAP,4,7,W,BD,5332,11,7,17,57,1
2023-07-11,18:09:00,Tuesday,vaughan mc station,TUO,3,6,S,YU,5876,11,7,18,9,1
2023-07-11,18:15:00,Tuesday,davisville station,SUDP,7,10,N,YU,5706,11,7,18,15,1
2023-07-11,18:21:00,Tuesday,davisville station,SUDP,23,26,N,YU,5706,11,7,18,21,1
2023-07-11,18:42:00,Tuesday,main street station,SUDP,17,22,W,BD,5323,11,7,18,42,1
2023-07-11,18:57:00,Tuesday,high park station,PUSSW,6,9,E,BD,5277,11,7,18,57,1
2023-07-11,21:55:00,Tuesday,kipling station,TUNIP,4,12,E,BD,5044,11,7,21,55,1
2023-07-11,22:17:00,Tuesday,victoria park station,MUTO,4,12,E,BD,5334,11,7,22,17,1
2023-07-11,22:34:00,Tuesday,pape station,SUO,11,19,W,BD,5357,11,7,22,34,1
2023-07-11,22:49:00,Tuesday,st patrick station,MUIR,5,12,N,YU,5786,11,7,22,49,1
2023-07-11,23:39:00,Tuesday,broadview station,EUNT,12,20,W,BD,5004,11,7,23,39,1
2023-07-11,23:55:00,Tuesday,york university  station,MUPAA,4,11,S,YU,5606,11,7,23,55,1
2023-07-12,13:26:00,Wednesday,mccowan station,PRS,29,34,N,SRT,3023,12,7,13,26,1
2023-07-12,05:56:00,Wednesday,highway 407 station,PUOPO,3,6,S,YU,5856,12,7,5,56,1
2023-07-12,07:04:00,Wednesday,wilson station,EUME,4,7,S,YU,5881,12,7,7,4,1
2023-07-12,07:11:00,Wednesday,lawrence west station,EUCD,4,7,S,YU,5881,12,7,7,11,1
2023-07-12,07:30:00,Wednesday,st clair west station,MUATC,5,8,S,YU,6121,12,7,7,30,1
2023-07-12,07:30:00,Wednesday,spadina station,MUATC,5,8,S,YU,6081,12,7,7,30,1
2023-07-12,07:57:00,Wednesday,st george station,SUDP,4,7,S,YU,5386,12,7,7,57,1
2023-07-12,08:07:00,Wednesday,kennedy station,MUSAN,3,6,unknown,BD,5294,12,7,8,7,1
2023-07-12,08:42:00,Wednesday,wellesley station,MUPAA,4,7,S,YU,6126,12,7,8,42,1
2023-07-12,08:50:00,Wednesday,st george station,PUOPO,3,6,N,YU,5941,12,7,8,50,1
2023-07-12,09:31:00,Wednesday,donlands station,MUO,5,7,E,BD,5269,12,7,9,31,1
2023-07-12,11:34:00,Wednesday,bloor yonge station,PUTWZ,6,9,W,BD,5203,12,7,11,34,1
2023-07-12,13:16:00,Wednesday,st clair west station,SUDP,9,14,S,YU,5686,12,7,13,16,1
2023-07-12,15:20:00,Wednesday,summerhill station,SUDP,7,12,N,YU,5986,12,7,15,20,1
2023-07-12,16:21:00,Wednesday,st george station,MUPAA,6,11,N,YU,5996,12,7,16,21,1
2023-07-12,17:32:00,Wednesday,keele station,PUSI,3,6,E,BD,5165,12,7,17,32,1
2023-07-12,18:38:00,Wednesday,st clair west station,MUATC,3,6,N,YU,5941,12,7,18,38,1
2023-07-12,18:42:00,Wednesday,queen station,SUAP,10,13,S,YU,5406,12,7,18,42,1
2023-07-12,19:05:00,Wednesday,bloor yonge station,SUO,3,6,S,YU,5801,12,7,19,5,1
2023-07-12,21:06:00,Wednesday,dundas west station,SUO,15,20,W,BD,5334,12,7,21,6,1
2023-07-12,21:07:00,Wednesday,davisville station,SUDP,23,28,S,YU,5756,12,7,21,7,1
2023-07-12,21:32:00,Wednesday,kennedy station,MUI,8,16,W,BD,5053,12,7,21,32,1
2023-07-12,22:35:00,Wednesday,st andrew station,SUUT,8,15,S,YU,5396,12,7,22,35,1
2023-07-12,23:11:00,Wednesday,woodbine station,SUAP,3,11,E,BD,5055,12,7,23,11,1
2023-07-12,00:23:00,Wednesday,st clair station,SUO,7,14,N,YU,5706,12,7,0,23,1
2023-07-12,01:51:00,Wednesday,st clair station,SUDP,15,22,S,YU,5401,12,7,1,51,1
2023-07-13,07:40:00,Thursday,kennedy station,ERTC,5,10,N,SRT,3007,13,7,7,40,1
2023-07-13,16:08:00,Thursday,kennedy station,ERTC,25,30,S,SRT,3010,13,7,16,8,1
2023-07-13,17:29:00,Thursday,mccowan station,ERCD,34,39,N,SRT,3021,13,7,17,29,1
2023-07-13,06:05:00,Thursday,glencairn station,PUOPO,3,6,S,YU,5896,13,7,6,5,1
2023-07-13,06:49:00,Thursday,vaughan mc station,PUOPO,3,6,S,YU,5861,13,7,6,49,1
2023-07-13,06:50:00,Thursday,kipling station,MUPAA,4,6,E,BD,5168,13,7,6,50,1
2023-07-13,06:51:00,Thursday,highway 407 station,PUOPO,3,6,S,YU,5861,13,7,6,51,1
2023-07-13,07:32:00,Thursday,kipling station,MUSAN,3,5,E,BD,5158,13,7,7,32,1
2023-07-13,07:45:00,Thursday,kipling station,SUDP,4,6,E,BD,5052,13,7,7,45,1
2023-07-13,08:13:00,Thursday,royal york station,PUSTC,10,12,E,BD,5127,13,7,8,13,1
2023-07-13,09:00:00,Thursday,bay station,MUPLB,19,22,E,BD,5004,13,7,9,0,1
2023-07-13,09:01:00,Thursday,eglinton station,MUTO,3,6,S,YU,6096,13,7,9,1,1
2023-07-13,10:34:00,Thursday,museum station,MUPAA,4,9,N,YU,6101,13,7,10,34,1
2023-07-13,10:40:00,Thursday,warden station,PUSTC,4,8,W,BD,5167,13,7,10,40,1
2023-07-13,10:56:00,Thursday,museum station,MUI,12,17,S,YU,5876,13,7,10,56,1
2023-07-13,11:30:00,Thursday,sheppard west station,MUATC,4,9,S,YU,6106,13,7,11,30,1
2023-07-13,14:06:00,Thursday,eglinton station,SUEAS,10,16,N,YU,6046,13,7,14,6,1
2023-07-13,16:18:00,Thursday,wilson station,TUNIP,4,8,S,YU,5706,13,7,16,18,1
2023-07-13,17:20:00,Thursday,queen station,MUPAA,4,7,N,YU,5551,13,7,17,20,1
2023-07-13,17:26:00,Thursday,kipling station,MUSAN,3,6,E,BD,5056,13,7,17,26,1
2023-07-13,17:37:00,Thursday,spadina station,SUEAS,13,16,N,YU,5741,13,7,17,37,1
2023-07-13,17:41:00,Thursday,eglinton west station,SUDP,3,6,N,YU,5756,13,7,17,41,1
2023-07-13,17:43:00,Thursday,main street station,SUPOL,21,24,W,BD,5053,13,7,17,43,1
2023-07-13,17:43:00,Thursday,spadina station,MUI,15,18,N,YU,5741,13,7,17,43,1
2023-07-13,17:59:00,Thursday,dupont station,MUO,7,10,S,YU,5456,13,7,17,59,1
2023-07-13,18:15:00,Thursday,dundas station,MUATC,4,7,N,YU,5961,13,7,18,15,1
2023-07-13,21:07:00,Thursday,coxwell station,TUNIP,3,8,E,BD,5132,13,7,21,7,1
2023-07-13,22:57:00,Thursday,st george station,SUUT,12,20,W,BD,5328,13,7,22,57,1
2023-07-14,05:55:00,Friday,bloor yonge station,TUSUP,5,0,W,BD,5334,14,7,5,55,1
2023-07-14,06:37:00,Friday,kennedy station,MUSAN,3,6,W,BD,5107,14,7,6,37,1
2023-07-14,06:43:00,Friday,rosedale station,PUOPO,7,10,N,YU,6011,14,7,6,43,1
2023-07-14,06:50:00,Friday,rosedale station,PUOPO,6,9,N,YU,5866,14,7,6,50,1
2023-07-14,07:12:00,Friday,wellesley station,SUDP,6,9,S,YU,5776,14,7,7,12,1
2023-07-14,08:58:00,Friday,dundas station,MUIR,6,9,S,YU,5816,14,7,8,58,1
2023-07-14,10:59:00,Friday,lansdowne station,EUDO,4,8,W,BD,5158,14,7,10,59,1
2023-07-14,11:13:00,Friday,finch station,SUAP,4,9,S,YU,5851,14,7,11,13,1
2023-07-14,13:31:00,Friday,museum station,SUDP,6,11,N,YU,5396,14,7,13,31,1
2023-07-14,14:06:00,Friday,rosedale station,MUPAA,5,10,N,YU,6041,14,7,14,6,1
2023-07-14,15:38:00,Friday,donlands station,TUCC,3,6,W,BD,5364,14,7,15,38,1
2023-07-14,15:41:00,Friday,yorkdale station,MUPAA,3,8,N,YU,6046,14,7,15,41,1
2023-07-14,15:55:00,Friday,rosedale station,MUD,4,9,N,YU,6086,14,7,15,55,1
2023-07-14,17:11:00,Friday,lawrence station,SUAP,3,6,N,YU,5441,14,7,17,11,1
2023-07-14,17:23:00,Friday,lawrence west station,EUTRD,3,6,S,YU,5801,14,7,17,23,1
2023-07-14,19:11:00,Friday,keele station,PUSSW,4,7,E,BD,5156,14,7,19,11,1
2023-07-14,21:59:00,Friday,college station,MUPAA,5,10,S,YU,5396,14,7,21,59,1
2023-07-14,23:00:00,Friday,greenwood station,SUDP,4,12,E,BD,5023,14,7,23,0,1
2023-07-14,23:29:00,Friday,spadina station,PUTDN,4,12,E,BD,5219,14,7,23,29,1
2023-07-14,01:27:00,Friday,st clair station,EUBK,11,18,S,YU,5876,14,7,1,27,1
2023-07-15,06:38:00,Saturday,kennedy station,ERCO,7,14,N,SRT,3005,15,7,6,38,1
2023-07-15,09:06:00,Saturday,midland station,MRTO,7,14,S,SRT,3011,15,7,9,6,1
2023-07-15,06:14:00,Saturday,dufferin station,EUO,5,10,E,BD,5272,15,7,6,14,1
2023-07-15,12:14:00,Saturday,midland station,MRTO,7,14,S,SRT,3008,15,7,12,14,1
2023-07-15,18:59:00,Saturday,mccowan station,ERLV,7,14,S,SRT,3001,15,7,18,59,1
2023-07-15,10:33:00,Saturday,vaughan mc station,MUIR,6,12,S,YU,5421,15,7,10,33,1
2023-07-15,10:48:00,Saturday,wilson station,SUDP,25,31,S,YU,5946,15,7,10,48,1
2023-07-15,16:00:00,Saturday,wellesley station,SUUT,13,19,S,YU,5736,15,7,16,0,1
2023-07-15,17:00:00,Saturday,coxwell station,MUI,17,21,E,BD,5332,15,7,17,0,1
2023-07-15,17:17:00,Saturday,summerhill station,SUDP,12,18,N,YU,6126,15,7,17,17,1
2023-07-15,17:57:00,Saturday,st george station,MUIR,8,14,N,YU,6121,15,7,17,57,1
2023-07-15,19:12:00,Saturday,st george station,SUDP,3,9,S,YU,6071,15,7,19,12,1
2023-07-15,19:20:00,Saturday,lawrence west station,MUPAA,4,10,N,YU,5476,15,7,19,20,1
2023-07-15,20:21:00,Saturday,eglinton west station,SUO,5,11,S,YU,5586,15,7,20,21,1
2023-07-15,20:57:00,Saturday,summerhill station,SUDP,4,10,S,YU,5481,15,7,20,57,1
2023-07-15,21:34:00,Saturday,eglinton west station,MUI,11,17,S,YU,5756,15,7,21,34,1
2023-07-15,21:57:00,Saturday,sherbourne station,MUIR,6,12,E,BD,5274,15,7,21,57,1
2023-07-15,21:58:00,Saturday,college station,MUD,5,11,S,YU,5456,15,7,21,58,1
2023-07-15,22:34:00,Saturday,st clair station,MUSAN,6,12,S,YU,5426,15,7,22,34,1
2023-07-15,00:33:00,Saturday,king station,TUO,10,16,N,YU,6071,15,7,0,33,1
2023-07-15,00:58:00,Saturday,highway 407 station,MUPAA,3,9,N,YU,5456,15,7,0,58,1
2023-07-15,16:55:00,Saturday,don mills station,MUIRS,7,14,W,SHP,6166,15,7,16,55,1
2023-07-16,07:16:00,Sunday,keele station,SUG,5,10,unknown,BD,5034,16,7,7,16,1
2023-07-16,08:39:00,Sunday,kipling station,PUSSW,7,11,W,BD,5060,16,7,8,39,1
2023-07-16,12:54:00,Sunday,spadina station,SUDP,5,9,E,BD,5361,16,7,12,54,1
2023-07-16,14:05:00,Sunday,vaughan mc station,MUI,6,12,S,YU,5726,16,7,14,5,1
2023-07-16,17:11:00,Sunday,kipling station,MUPAA,4,8,E,BD,5078,16,7,17,11,1
2023-07-16,19:39:00,Sunday,warden station,MUPAA,5,10,E,BD,5371,16,7,19,39,1
2023-07-16,20:52:00,Sunday,osgoode station,MUPAA,3,9,S,YU,5441,16,7,20,52,1
2023-07-16,21:21:00,Sunday,eglinton west station,MUI,15,21,N,YU,6121,16,7,21,21,1
2023-07-16,22:07:00,Sunday,summerhill station,TUATC,6,12,S,YU,6066,16,7,22,7,1
2023-07-17,06:16:00,Monday,sheppard west station,PUOPO,3,9,N,YU,5896,17,7,6,16,1
2023-07-17,06:22:00,Monday,greenwood station,MUTO,3,5,E,BD,5025,17,7,6,22,1
2023-07-17,06:23:00,Monday,downsview park station,PUOPO,3,9,N,YU,5896,17,7,6,23,1
2023-07-17,08:15:00,Monday,museum station,PUOPO,9,12,N,YU,5486,17,7,8,15,1
2023-07-17,11:14:00,Monday,st clair west station,SUDP,3,8,S,YU,5736,17,7,11,14,1
2023-07-17,11:20:00,Monday,lawrence station,SUDP,5,10,N,YU,6056,17,7,11,20,1
2023-07-17,12:28:00,Monday,north york centre station,PUOPO,8,15,N,YU,6021,17,7,12,28,1
2023-07-17,12:45:00,Monday,queen station,SUUT,11,16,N,YU,5436,17,7,12,45,1
2023-07-17,12:59:00,Monday,coxwell station,SUDP,4,8,E,BD,5328,17,7,12,59,1
2023-07-17,17:51:00,Monday,sheppard yonge station,SUDP,6,9,N,YU,5436,17,7,17,51,1
2023-07-17,18:05:00,Monday,kipling station,SUDP,3,6,E,BD,5130,17,7,18,5,1
2023-07-17,18:40:00,Monday,jane station,SUUT,21,24,W,BD,5244,17,7,18,40,1
2023-07-17,19:06:00,Monday,high park station,MUO,14,17,E,BD,5025,17,7,19,6,1
2023-07-17,19:13:00,Monday,sheppard west station,MUPAA,4,7,N,YU,6026,17,7,19,13,1
2023-07-17,20:12:00,Monday,st patrick station,SUDP,13,18,N,YU,5571,17,7,20,12,1
2023-07-17,22:34:00,Monday,broadview station,MUIR,12,20,W,BD,5160,17,7,22,34,1
2023-07-18,05:59:00,Tuesday,kennedy station,ERTC,5,10,N,SRT,3013,18,7,5,59,1
2023-07-18,06:03:00,Tuesday,midland station,ERDB,13,18,S,SRT,3008,18,7,6,3,1
2023-07-18,08:55:00,Tuesday,kennedy station,ERCD,5,10,N,SRT,3013,18,7,8,55,1
2023-07-18,09:50:00,Tuesday,mccowan station,PRSL,3,8,N,SRT,3007,18,7,9,50,1
2023-07-18,14:20:00,Tuesday,mccowan station,TRNIP,5,11,S,SRT,3026,18,7,14,20,1
2023-07-18,16:02:00,Tuesday,mccowan station,ERTC,16,21,S,SRT,3012,18,7,16,2,1
2023-07-18,16:31:00,Tuesday,lawrence east station,SRDP,5,10,S,SRT,3018,18,7,16,31,1
2023-07-18,09:16:00,Tuesday,kennedy station,MUTO,4,8,E,BD,5281,18,7,9,16,1
2023-07-18,12:39:00,Tuesday,north york centre station,PUOPO,19,24,N,YU,6091,18,7,12,39,1
2023-07-18,12:54:00,Tuesday,summerhill station,MUPAA,3,8,N,YU,5821,18,7,12,54,1
2023-07-18,13:00:00,Tuesday,dundas station,PUSCR,7,12,S,YU,5831,18,7,13,0,1
2023-07-18,13:26:00,Tuesday,north york centre station,PUOPO,5,10,N,YU,5401,18,7,13,26,1
2023-07-18,14:39:00,Tuesday,ossington station,SUEAS,13,17,W,BD,5129,18,7,14,39,1
2023-07-18,16:29:00,Tuesday,keele station,MUIR,5,8,W,BD,5301,18,7,16,29,1
2023-07-18,17:12:00,Tuesday,chester station,EUNT,14,17,E,BD,5306,18,7,17,12,1
2023-07-18,17:22:00,Tuesday,bloor yonge station,MUIR,6,9,N,YU,6031,18,7,17,22,1
2023-07-18,17:38:00,Tuesday,main street station,MUPAA,3,6,E,BD,5237,18,7,17,38,1
2023-07-18,17:51:00,Tuesday,islington station,MUDD,4,6,E,BD,5104,18,7,17,51,1
2023-07-18,19:01:00,Tuesday,coxwell station,SUPOL,21,26,W,BD,5035,18,7,19,1,1
2023-07-18,19:03:00,Tuesday,downsview park station,MUATC,7,10,N,YU,5496,18,7,19,3,1
2023-07-18,20:00:00,Tuesday,old mill station,PUSCR,5,10,E,BD,5321,18,7,20,0,1
2023-07-18,20:56:00,Tuesday,college station,MUPAA,3,8,S,YU,6036,18,7,20,56,1
2023-07-18,21:09:00,Tuesday,dufferin station,SUAP,22,27,W,BD,5270,18,7,21,9,1
2023-07-18,21:51:00,Tuesday,lawrence station,SUUT,14,19,S,YU,5761,18,7,21,51,1
2023-07-18,23:01:00,Tuesday,st clair station,MUATC,7,14,N,YU,5491,18,7,23,1,1
2023-07-18,23:11:00,Tuesday,runnymede station,MUPAA,4,12,E,BD,5017,18,7,23,11,1
2023-07-18,23:57:00,Tuesday,lansdowne station,TUSC,4,12,E,BD,5219,18,7,23,57,1
2023-07-19,08:06:00,Wednesday,kennedy station,ERTC,3,8,S,SRT,3024,19,7,8,6,1
2023-07-19,07:20:00,Wednesday,greenwood station,EUME,3,6,E,BD,5168,19,7,7,20,1
2023-07-19,09:03:00,Wednesday,victoria park station,TUMVS,6,8,W,BD,5119,19,7,9,3,1
2023-07-19,09:05:00,Wednesday,warden station,TUMVS,3,5,W,BD,5104,19,7,9,5,1
2023-07-19,09:13:00,Wednesday,victoria park station,TUO,4,8,W,BD,5104,19,7,9,13,1
2023-07-19,09:46:00,Wednesday,queen station,PUOPO,5,8,S,YU,5931,19,7,9,46,1
2023-07-19,12:08:00,Wednesday,davisville station,MUIR,4,9,S,YU,6051,19,7,12,8,1
2023-07-19,12:42:00,Wednesday,greenwood station,SUDP,7,11,E,BD,5287,19,7,12,42,1
